Experimento,Accuracy (Subset),Hamming Loss,Precision (Macro),Recall (Macro),F1-Score (Macro),Precision (Micro),Recall (Micro),F1-Score (Micro),Precision (Samples),Recall (Samples),F1-Score (Samples)
1,0.7857142857142857,0.047619047619047616,0.7939814814814815,0.7026057791537667,0.7432302432302432,0.9148936170212766,0.8431372549019608,0.8775510204081632,0.9047619047619048,0.8769841269841269,0.8769841269841269
2,0.8095238095238095,0.04365079365079365,0.7805555555555556,0.6542397660818714,0.6752310752310752,0.9166666666666666,0.8627450980392157,0.8888888888888888,0.9166666666666666,0.8849206349206349,0.8920634920634919
3,0.7619047619047619,0.06349206349206349,0.7777777777777778,0.6197024423804609,0.6863546176046177,0.926829268292683,0.7450980392156863,0.8260869565217391,0.7976190476190477,0.7976190476190477,0.7936507936507935
4,0.8333333333333334,0.047619047619047616,0.7761437908496732,0.6762985896112831,0.709348385818974,0.9148936170212766,0.8431372549019608,0.8775510204081632,0.9047619047619048,0.9047619047619048,0.8968253968253967
5,0.7857142857142857,0.05555555555555555,0.7579365079365079,0.6865325077399381,0.7009379509379509,0.8936170212765957,0.8235294117647058,0.8571428571428571,0.8809523809523809,0.865079365079365,0.861111111111111
6,0.8333333333333334,0.05555555555555555,0.7749183006535948,0.6387168902648779,0.6855218855218855,0.9111111111111111,0.803921568627451,0.8541666666666666,0.8809523809523809,0.853174603174603,0.861111111111111
1,0.7619047619047619,0.05555555555555555,0.9803921568627452,0.7655773420479303,0.8391884531590413,0.9545454545454546,0.7777777777777778,0.8571428571428571,0.8571428571428571,0.8055555555555555,0.8214285714285714
2,0.7857142857142857,0.04365079365079365,0.9814814814814815,0.7938997821350763,0.8509103641456582,0.9574468085106383,0.8333333333333334,0.8910891089108911,0.8809523809523809,0.8373015873015872,0.8523809523809524
3,0.7619047619047619,0.06349206349206349,0.9387254901960785,0.7266884531590415,0.806781045751634,0.9318181818181818,0.7592592592592593,0.8367346938775511,0.8571428571428571,0.8055555555555555,0.8214285714285714
4,0.7380952380952381,0.05555555555555555,0.9803921568627452,0.7655773420479303,0.8391884531590413,0.9545454545454546,0.7777777777777778,0.8571428571428571,0.8571428571428571,0.7936507936507935,0.8134920634920635
5,0.7619047619047619,0.05555555555555555,0.9814814814814815,0.7179738562091504,0.7972823472823473,0.9545454545454546,0.7777777777777778,0.8571428571428571,0.8333333333333334,0.8015873015873015,0.8126984126984127
6,0.7619047619047619,0.051587301587301584,0.9791666666666666,0.7928104575163398,0.8670033670033671,0.9555555555555556,0.7962962962962963,0.8686868686868687,0.9047619047619048,0.8293650793650793,0.853174603174603
1,0.6585365853658537,0.08943089430894309,0.8922979797979798,0.7412231559290383,0.7858483483483484,0.8297872340425532,0.7358490566037735,0.78,0.8170731707317073,0.7804878048780488,0.7845528455284553
2,0.6341463414634146,0.08130081300813008,0.9131944444444443,0.7176937441643324,0.7756571506571507,0.8666666666666667,0.7358490566037735,0.7959183673469388,0.7926829268292683,0.7560975609756098,0.7601626016260162
3,0.7073170731707317,0.07317073170731707,0.9107843137254902,0.7827731092436975,0.8186704506363949,0.8571428571428571,0.7924528301886793,0.8235294117647058,0.8170731707317073,0.8048780487804879,0.8008130081300812
4,0.7804878048780488,0.056910569105691054,0.9242063492063491,0.8544351073762839,0.8775898242853396,0.8979591836734694,0.8301886792452831,0.8627450980392157,0.8658536585365854,0.8414634146341463,0.8455284552845528
5,0.7317073170731707,0.06910569105691057,0.9093694295900178,0.8661064425770308,0.8710570618465355,0.86,0.8113207547169812,0.8349514563106796,0.8414634146341463,0.8292682926829268,0.8252032520325202
6,0.7073170731707317,0.07317073170731707,0.8327731092436975,0.7256302521008404,0.7299082234519824,0.8571428571428571,0.7924528301886793,0.8235294117647058,0.8292682926829268,0.8048780487804879,0.8048780487804879
1,0.7560975609756098,0.06097560975609756,0.933982683982684,0.7842074592074592,0.8138562993635458,0.8837209302325582,0.7916666666666666,0.8351648351648352,0.8536585365853658,0.8414634146341463,0.8373983739837397
2,0.7804878048780488,0.056910569105691054,0.9326923076923078,0.8175407925407926,0.8533272283272284,0.8863636363636364,0.8125,0.8478260869565217,0.8536585365853658,0.8414634146341463,0.8414634146341463
3,0.7317073170731707,0.06910569105691057,0.8876068376068377,0.8152097902097903,0.8262770562770562,0.8297872340425532,0.8125,0.8210526315789474,0.8414634146341463,0.8536585365853658,0.8373983739837397
4,0.8048780487804879,0.04878048780487805,0.9365079365079364,0.8465811965811967,0.8699294532627865,0.8913043478260869,0.8541666666666666,0.8723404255319149,0.9024390243902439,0.8902439024390244,0.8861788617886178
5,0.7804878048780488,0.056910569105691054,0.8920940170940171,0.8519425019425019,0.8698412698412699,0.8695652173913043,0.8333333333333334,0.851063829787234,0.8658536585365854,0.8658536585365854,0.8577235772357723
6,0.7560975609756098,0.06097560975609756,0.9282051282051281,0.7957653457653459,0.815079365079365,0.8666666666666667,0.8125,0.8387096774193549,0.8658536585365854,0.8658536585365854,0.8536585365853658
1,0.7804878048780488,0.056910569105691054,0.6793981481481483,0.658234126984127,0.6680021367521367,0.8809523809523809,0.8043478260869565,0.8409090909090909,0.8292682926829268,0.8414634146341463,0.8292682926829268
2,0.7804878048780488,0.06097560975609756,0.738562091503268,0.6919642857142857,0.6942052099946837,0.8604651162790697,0.8043478260869565,0.8314606741573034,0.8048780487804879,0.8130081300813007,0.8065040650406505
3,0.7804878048780488,0.052845528455284556,0.7805555555555556,0.7078373015873015,0.7297146500876773,0.8666666666666667,0.8478260869565217,0.8571428571428571,0.8414634146341463,0.8617886178861788,0.8414634146341463
4,0.8048780487804879,0.052845528455284556,0.7899159663865546,0.6324404761904762,0.6832611832611833,0.8837209302325582,0.8260869565217391,0.8539325842696629,0.8292682926829268,0.8536585365853658,0.8373983739837397
5,0.7804878048780488,0.056910569105691054,0.7470588235294118,0.6815476190476191,0.6932276928881344,0.9,0.782608695652174,0.8372093023255814,0.8048780487804879,0.7886178861788616,0.7926829268292683
6,0.8048780487804879,0.052845528455284556,0.7872549019607843,0.6636904761904762,0.7083905254636962,0.8837209302325582,0.8260869565217391,0.8539325842696629,0.8292682926829268,0.8536585365853658,0.8373983739837397
Promedio,0.764730933023616,0.058965672990063216,0.8639804290662135,0.7391815463900087,0.7761607106223448,0.8952700355488264,0.804995835723771,0.8470248325893192,0.8520518776616336,0.8347786811201446,0.8345341334365722
