,Accuracy (Subset),Hamming Loss,Precision (Macro),Recall (Macro),F1-Score (Macro),Precision (Micro),Recall (Micro),F1-Score (Micro),Precision (Samples),Recall (Samples),F1-Score (Samples),Tiempo_promedio_por_experimento
Mediamill,0.16289731994434994,0.028031613791128736,0.5432381038538654,0.1565332145130346,0.21989259882634257,0.7626515457053027,0.5124506153715225,0.6129916344596783,0.7207106874146799,0.5364310060255163,0.5777468115601335,130.26247708002725
Global,0.16289731994434994,0.028031613791128736,0.5432381038538654,0.1565332145130346,0.21989259882634257,0.7626515457053027,0.5124506153715225,0.6129916344596783,0.7207106874146799,0.5364310060255163,0.5777468115601335,130.26247708002725
