,Accuracy (Subset),Hamming Loss,Precision (Macro),Recall (Macro),F1-Score (Macro),Precision (Micro),Recall (Micro),F1-Score (Micro),Precision (Samples),Recall (Samples),F1-Score (Samples),Tiempo_promedio_por_experimento
Mediamill,0.15332778955978785,0.027690696800930236,0.6046475661076259,0.11920455263699188,0.17517308781666505,0.8211507448132608,0.4613053655248122,0.5907359513817328,0.7615759081681795,0.48781076106300403,0.5574079831109102,12.796798451741536
Global,0.15332778955978785,0.027690696800930236,0.6046475661076259,0.11920455263699188,0.17517308781666505,0.8211507448132608,0.4613053655248122,0.5907359513817328,0.7615759081681795,0.48781076106300403,0.5574079831109102,12.796798451741536
