Experimento,Accuracy (Subset),Hamming Loss,Precision (Macro),Recall (Macro),F1-Score (Macro),Precision (Micro),Recall (Micro),F1-Score (Micro),Precision (Samples),Recall (Samples),F1-Score (Samples)
1,0.7857142857142857,0.05555555555555555,0.7693627450980393,0.6331613347093223,0.6855218855218855,0.9111111111111111,0.803921568627451,0.8541666666666666,0.8809523809523809,0.8293650793650793,0.8452380952380952
2,0.8333333333333334,0.04365079365079365,0.7749183006535948,0.7359391124871001,0.7506012506012506,0.9166666666666666,0.8627450980392157,0.8888888888888888,0.9404761904761905,0.9007936507936507,0.9087301587301587
3,0.8095238095238095,0.05555555555555555,0.7651143790849674,0.685500515995872,0.7095959595959597,0.8936170212765957,0.8235294117647058,0.8571428571428571,0.8928571428571429,0.865079365079365,0.8690476190476191
4,0.8095238095238095,0.03968253968253968,0.7967836257309941,0.7077313381492948,0.743609022556391,0.9183673469387755,0.8823529411764706,0.9,0.9166666666666666,0.9206349206349206,0.9079365079365079
5,0.7380952380952381,0.06349206349206349,0.7428104575163399,0.6243894048847608,0.6676470588235294,0.8888888888888888,0.7843137254901961,0.8333333333333334,0.8452380952380952,0.8055555555555555,0.8134920634920635
6,0.7857142857142857,0.05555555555555555,0.7622549019607844,0.6096319229446164,0.6689443454149336,0.9111111111111111,0.803921568627451,0.8541666666666666,0.8571428571428571,0.8253968253968254,0.8365079365079365
1,0.7380952380952381,0.06349206349206349,0.9791666666666666,0.7168845315904139,0.808411495911496,0.9523809523809523,0.7407407407407407,0.8333333333333334,0.8333333333333334,0.7817460317460316,0.7976190476190477
2,0.7380952380952381,0.05555555555555555,0.9481481481481481,0.7938997821350763,0.8514251578767708,0.9347826086956522,0.7962962962962963,0.86,0.9047619047619048,0.8253968253968254,0.8523809523809524
3,0.7619047619047619,0.05555555555555555,0.9803921568627452,0.7415032679738562,0.8217221231927114,0.9545454545454546,0.7777777777777778,0.8571428571428571,0.8571428571428571,0.8055555555555555,0.8214285714285714
4,0.7142857142857143,0.06746031746031746,0.9791666666666666,0.7076252723311547,0.8089768654284785,0.9512195121951219,0.7222222222222222,0.8210526315789474,0.8571428571428571,0.7817460317460316,0.8055555555555555
5,0.7619047619047619,0.05555555555555555,0.9470588235294116,0.793355119825708,0.8521514161220044,0.9347826086956522,0.7962962962962963,0.86,0.8809523809523809,0.8174603174603173,0.8373015873015872
