Experimento,Accuracy (Subset),Hamming Loss,Precision (Macro),Recall (Macro),F1-Score (Macro),Precision (Micro),Recall (Micro),F1-Score (Micro),Precision (Samples),Recall (Samples),F1-Score (Samples)
1,0.5038759689922481,0.04243166054671563,0.39188596491228067,0.1611878180299233,0.2180681163756632,0.8409090909090909,0.27611940298507465,0.4157303370786517,0.20155038759689922,0.14198966408268734,0.16016980435585088
2,0.5271317829457365,0.044063647490820076,0.35505430242272346,0.1351021493126756,0.18677971405660196,0.8421052631578947,0.23880597014925373,0.37209302325581395,0.17829457364341086,0.12906976744186047,0.14370616463639718
3,0.5193798449612403,0.04079967360261118,0.40789473684210525,0.193071314650262,0.2537544484912906,0.9473684210526315,0.26865671641791045,0.4186046511627907,0.20155038759689922,0.13229974160206717,0.15370985603543744
4,0.5193798449612403,0.04324765401876785,0.41148325358851673,0.12419153945469734,0.18131780500201553,0.9375,0.22388059701492538,0.3614457831325301,0.16279069767441862,0.10994832041343668,0.12571059431524548
5,0.5116279069767442,0.04243166054671563,0.41081871345029236,0.14531935900356951,0.206176100912943,0.9166666666666666,0.2462686567164179,0.38823529411764707,0.18992248062015504,0.11421188630490955,0.135437430786268
6,0.4883720930232558,0.044471644226846185,0.28421052631578947,0.1293939393939394,0.1712510915297293,0.8378378378378378,0.23134328358208955,0.36257309941520466,0.18346253229974158,0.12299741602067182,0.13979328165374674
1,0.4883720930232558,0.04324765401876785,0.3144736842105263,0.10601985733564681,0.14916423625132738,0.7741935483870968,0.1951219512195122,0.3116883116883117,0.16666666666666666,0.1182170542635659,0.13229974160206717
2,0.4728682170542636,0.04569563443492452,0.40309106098579783,0.1118324657798342,0.16657050379960597,0.6896551724137931,0.16260162601626016,0.2631578947368421,0.13178294573643412,0.09302325581395349,0.10406053894425987
3,0.4883720930232558,0.0416156670746634,0.4081035923141187,0.1445151339888182,0.19226584655750878,0.7692307692307693,0.24390243902439024,0.37037037037037035,0.19767441860465115,0.1285529715762274,0.14850498338870433
4,0.5038759689922481,0.042839657282741736,0.4276315789473684,0.16237227684596103,0.21381074168797956,0.78125,0.2032520325203252,0.3225806451612903,0.1744186046511628,0.12596899224806202,0.1392764857881137
5,0.5038759689922481,0.044063647490820076,0.3868421052631579,0.15106998264892998,0.20263305322128852,0.6923076923076923,0.21951219512195122,0.3333333333333333,0.17829457364341086,0.14018087855297157,0.14806201550387596
6,0.49612403100775193,0.044471644226846185,0.3091478696741855,0.11907653749759013,0.1673223462697147,0.675,0.21951219512195122,0.3312883435582822,0.1718346253229974,0.13113695090439276,0.1423034330011074
1,0.5426356589147286,0.03835169318645451,0.4279448621553885,0.16741854636591477,0.23211289092295956,0.8055555555555556,0.25,0.3815789473684211,0.18733850129198965,0.1111111111111111,0.13311184939091916
2,0.5193798449612403,0.04079967360261118,0.293859649122807,0.11021303258145364,0.1562314878104352,0.7857142857142857,0.1896551724137931,0.3055555555555556,0.14728682170542637,0.08333333333333333,0.1015503875968992
3,0.5348837209302325,0.03916768665850673,0.37161084529505584,0.11400375939849625,0.1608275739854687,0.8333333333333334,0.21551724137931033,0.3424657534246575,0.16666666666666666,0.09496124031007752,0.11498708010335917
4,0.5271317829457365,0.03998368013055895,0.32706766917293234,0.12073934837092731,0.1708688717842036,0.8,0.20689655172413793,0.3287671232876712,0.1434108527131783,0.0859173126614987,0.10155038759689922
5,0.5426356589147286,0.03671970624235006,0.38516746411483255,0.1344611528822055,0.18901238603755766,0.90625,0.25,0.3918918918918919,0.16666666666666666,0.10400516795865634,0.12325581395348836
6,0.5348837209302325,0.03875968992248062,0.37543859649122807,0.14010025062656642,0.19869458027352763,0.8387096774193549,0.22413793103448276,0.35374149659863946,0.165374677002584,0.09237726098191214,0.11255075673680325
1,0.4806201550387597,0.04732762137902897,0.5981424148606811,0.22947121591858435,0.28684004515029443,0.8571428571428571,0.3076923076923077,0.4528301886792453,0.26356589147286824,0.18346253229974158,0.2048357327427095
2,0.46511627906976744,0.0485516115871073,0.4130116959064328,0.15902616389458493,0.2176462211217091,0.8363636363636363,0.2948717948717949,0.43601895734597157,0.2532299741602067,0.16679586563307494,0.1914174972314507
3,0.4418604651162791,0.05263157894736842,0.4283625730994152,0.12221158958001063,0.17222019106964026,0.8,0.23076923076923078,0.3582089552238806,0.21576227390180877,0.13397932816537467,0.15667527993109387
4,0.4573643410852713,0.05059159526723786,0.3986842105263158,0.14764790764790767,0.19956539404756723,0.8333333333333334,0.2564102564102564,0.39215686274509803,0.2222222222222222,0.14457364341085271,0.16548541897379107
5,0.43410852713178294,0.05385556915544676,0.40460526315789475,0.10836428191691351,0.1607397747190407,0.7857142857142857,0.21153846153846154,0.3333333333333333,0.18992248062015504,0.1193798449612403,0.13672942045035066
6,0.4496124031007752,0.04895960832313342,0.5139318885448917,0.1529835953520164,0.22099387913219226,0.9090909090909091,0.2564102564102564,0.4,0.21059431524547803,0.12997416020671834,0.15247323735695828
1,0.5348837209302325,0.04365565075479396,0.32541581225791755,0.10863522442469811,0.15558137614924317,0.78125,0.2,0.3184713375796178,0.1511627906976744,0.0904392764857881,0.10801033591731267
2,0.5503875968992248,0.04324765401876785,0.33458646616541354,0.11695146958304853,0.16126914021650862,0.7714285714285715,0.216,0.3375,0.16279069767441862,0.1003875968992248,0.11926910299003322
3,0.5348837209302325,0.046103631170950635,0.3662280701754385,0.10488721804511278,0.15840751303546222,0.6875,0.176,0.2802547770700637,0.13565891472868216,0.07881136950904392,0.09509043927648578
4,0.5193798449612403,0.04528763769889841,0.2766290726817043,0.09061289587605378,0.12530043056358844,0.71875,0.184,0.2929936305732484,0.14470284237726097,0.07906976744186048,0.09730527870062754
5,0.5426356589147286,0.04202366381068951,0.4415204678362573,0.15735930735930737,0.20920522154996288,0.9230769230769231,0.192,0.31788079470198677,0.15503875968992248,0.09173126614987079,0.11033591731266147
6,0.5426356589147286,0.041207670338637294,0.29126794258373206,0.12053998632946002,0.16731981468823576,0.875,0.224,0.35668789808917195,0.1718346253229974,0.10400516795865634,0.12428940568475451
Promedio,0.5059431524547802,0.043886848905208754,0.3828037451025067,0.13629264400317032,0.1883983598804422,0.8150745943378841,0.22716254233780314,0.3543812863493174,0.17971576227390187,0.11606373815676138,0.13406525573192238
